index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
78,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDExDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,97%,259 patients,AL_HF-2
79,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),82%,84 patients,AL_HF-3
80,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FxORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,53 patients,AL_HF-4
81,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,90%,174 patients,AL_PN-2
82,1000x,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,137 patients,AL_PN-3B
83,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,65 patients,AL_PN-4
84,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,xL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,96%,200 patients,AL_PN-5C
85,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),91%,138 patients,AL_PN-6
86,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,88%,85 patients,AL_PN-7
87,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96%,107 patients,AL_SCIP-CARD-2
88,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,AL_SCIP-INF-1
89,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORxNCx,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,462 patients,AL_SCIP-INF-2
90,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,439 patients,AL_SCIP-INF-3
91,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,89%,130 patients,AL_SCIP-INF-4
92,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,619 paxienxs,AL_SCIP-INF-6
93,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLORENCE,AL,35631,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,242 patients,AL_SCIP-VTE-1
94,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,Empty,Empty,FLxRENCE,AL,3563x,LAUDERDALE,2567688400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,92%,242 patients,AL_SCIP-VTE-2
95,10007,MIZELL MEMORIAL HOSPITAL,702xNxMAINxST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-1,xeart Attack Patients Given Aspirin at Arrival,60%,5 patients,AL_AMI-1
96,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,50%,2 patients,AL_AMI-2
97,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),Empty,0 patients,AL_AMI-3
98,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AxI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,Empty,0 patients,AL_AMI-4
99,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,xL,36467,COVINGTON,3344933541,Acute Care Hosxitals,Voluntary non-profit - Private,No,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,2 patients,AL_AMI-5
100,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
101,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
102,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344x33541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HFx1,Heart Failure Patients Given Discharge Instructions,98%,59 patients,AL_HF-1
103,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,87%,76 patients,AL_HF-2
104,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),64%,14 patients,AL_HF-3
105,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,8 patients,AL_HF-4
106,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,87%,85 patients,AL_PN-2
107,10007,MIZELL MEMORIAL HOSPITAL,702 x MAIx ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,78%,64 patients,AL_PN-3B
108,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,28 patients,AL_PN-4
109,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PNx5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,95%,87 patients,AL_PN-5C
110,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),88%,57 patients,AL_PN-6
111,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,90%,63 patients,AL_PN-7
112,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-CARD-2,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,91%,11 patients,AL_SCIP-CARD-2
113,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,101 patients,AL_SCIP-INF-1
114,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Volunxary non-profix - Privaxe,No,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,101 patients,AL_SCIP-INF-2
115,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,100 patients,AL_SCIP-INF-3
116,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patixnts,AL_SCIP-INF-4
117,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,123 patients,AL_SCIP-INF-6
118,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,87%,77 patients,AL_SCIP-VTE-1
119,10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,Empty,Empty,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,76 patients,AL_SCIP-VTE-2
120,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,Ax,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrivax,0%,1 patients,AL_AMI-1
121,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AxI-2,Heart Attack Patients Given Aspirin at Discharge,x00%,1 patients,AL_AMI-2
122,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),Empty,0 patients,AL_AMI-3
123,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,Empty,0 patients,AL_AMI-4
124,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,0%,1 patients,AL_AMI-5
125,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
126,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
127,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,4%,26 patients,AL_HF-1
128,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heaxt Failuxe,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,72%,39 patients,AL_HF-2
129,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),75%,8 patients,AL_HF-3
130,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,0%,5 patients,AL_HF-4
131,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,25%,16 patients,AL_PN-2
132,10008,CRENSHAW CxMMUNITY HxSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,93%,15 patients,AL_PN-3B
133,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,33%,9 patients,AL_PN-4
134,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,95%,21 pxtients,AL_PN-5C
135,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),62%,21 patients,AL_PN-6
136,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,47%,15 patients,AL_PN-7
137,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRxNSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,AL_SCIP-CARD-2
138,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36x49,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,2 patients,AL_SCIP-INF-1
139,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,2 patients,AL_SCIP-INF-2
140,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,360x9,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,2 patients,AL_SCIP-INF-3
141,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,Ax,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patients,AL_SCIP-INF-4
142,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,4 patients,AL_SCIP-INF-6
143,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,AL_SCIP-VTE-1
144,10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,Empty,Empty,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,AL_SCIP-VTE-2
